timestamp,rss_kb,cpu_pct
2026-08-18T08:51:17.781Z,214144,18.2
2026-08-18T08:51:18.788Z,216256,18.2
2026-08-18T08:51:19.796Z,209388,18.2
2026-08-18T08:51:20.802Z,210452,18.2
2026-08-18T08:51:21.808Z,210480,18.1
2026-08-18T08:51:22.815Z,211612,18.1
2026-08-18T08:51:23.822Z,212536,18.1
2026-08-18T08:51:24.830Z,214148,18.1
2026-08-18T08:51:25.836Z,215384,18.1
2026-08-18T08:51:26.843Z,209496,18.1
2026-08-18T08:51:27.850Z,210576,18.1
2026-08-18T08:51:28.857Z,212208,18.1
2026-08-18T08:51:29.865Z,213092,18.1
2026-08-18T08:51:30.873Z,214548,18.1
2026-08-18T08:51:31.881Z,215252,18.1
2026-08-18T08:51:32.887Z,209596,18.2
2026-08-18T08:51:33.895Z,210668,18.2
2026-08-18T08:51:34.903Z,211752,18.2
2026-08-18T08:51:35.909Z,212832,18.2
2026-08-18T08:51:36.917Z,214100,18.2
2026-08-18T08:51:37.925Z,215548,18.2
2026-08-18T08:51:38.931Z,209728,18.2
2026-08-18T08:51:39.938Z,211012,18.3
2026-08-18T08:51:40.945Z,212780,18.3
2026-08-18T08:51:41.951Z,213524,18.2
2026-08-18T08:51:42.959Z,216060,18.3
2026-08-18T08:51:43.967Z,217296,18.3
2026-08-18T08:51:44.974Z,209604,18.3
2026-08-18T08:51:45.981Z,210700,18.3
2026-08-18T08:51:46.987Z,212704,18.3
2026-08-18T08:51:47.994Z,214128,18.3
2026-08-18T08:51:49.001Z,215380,18.3
2026-08-18T08:51:50.008Z,216084,18.3
2026-08-18T08:51:51.014Z,210152,18.3
2026-08-18T08:51:52.021Z,211420,18.3
2026-08-18T08:51:53.029Z,213048,18.4
2026-08-18T08:51:54.035Z,214472,18.4
2026-08-18T08:51:55.042Z,214988,18.4
2026-08-18T08:51:56.049Z,215552,18.4
2026-08-18T08:51:57.058Z,210152,18.4
2026-08-18T08:51:58.066Z,211608,18.4
2026-08-18T08:51:59.072Z,212500,18.4
2026-08-18T08:52:00.079Z,213940,18.4
2026-08-18T08:52:01.085Z,215740,18.4
2026-08-18T08:52:02.094Z,216616,18.4
2026-08-18T08:52:03.102Z,209980,18.4
2026-08-18T08:52:04.108Z,211812,18.4
2026-08-18T08:52:05.115Z,212860,18.4
2026-08-18T08:52:06.123Z,214488,18.4
2026-08-18T08:52:07.131Z,215552,18.4
2026-08-18T08:52:08.137Z,216272,18.4
2026-08-18T08:52:09.144Z,209836,18.4
2026-08-18T08:52:10.151Z,211636,18.5
2026-08-18T08:52:11.159Z,213232,18.5
2026-08-18T08:52:12.167Z,214688,18.5
2026-08-18T08:52:13.173Z,215736,18.5
2026-08-18T08:52:14.180Z,216660,18.5
2026-08-18T08:52:15.186Z,210872,18.6
2026-08-18T08:52:16.194Z,212280,18.6
2026-08-18T08:52:17.201Z,213376,18.6
2026-08-18T08:52:18.208Z,214268,18.6
2026-08-18T08:52:19.215Z,214972,18.6
2026-08-18T08:52:20.222Z,215520,18.6
2026-08-18T08:52:21.229Z,210780,18.6
2026-08-18T08:52:22.236Z,212596,18.6
2026-08-18T08:52:23.243Z,214412,18.7
2026-08-18T08:52:24.250Z,215100,18.7
2026-08-18T08:52:25.257Z,216196,18.6
2026-08-18T08:52:26.266Z,217276,18.6
2026-08-18T08:52:27.273Z,210880,18.6
2026-08-18T08:52:28.279Z,212664,18.6
2026-08-18T08:52:29.286Z,214276,18.7
2026-08-18T08:52:30.294Z,215356,18.7
2026-08-18T08:52:31.300Z,216812,18.7
2026-08-18T08:52:32.306Z,218048,18.7
2026-08-18T08:52:33.312Z,218236,18.6
2026-08-18T08:52:34.319Z,210504,18.6
2026-08-18T08:52:35.327Z,212256,18.5
2026-08-18T08:52:36.334Z,213320,18.5
2026-08-18T08:52:37.340Z,213320,18.5
2026-08-18T08:52:38.347Z,213492,18.4
2026-08-18T08:52:39.353Z,214696,18.3
2026-08-18T08:52:40.361Z,215184,18.3
2026-08-18T08:52:41.369Z,215184,18.2
2026-08-18T08:52:42.375Z,216848,18.2
2026-08-18T08:52:43.381Z,217380,18.2
2026-08-18T08:52:44.387Z,217380,18.1
2026-08-18T08:52:45.395Z,217380,18.0
2026-08-18T08:52:46.402Z,220896,18.0
2026-08-18T08:52:47.408Z,221256,18.0
2026-08-18T08:52:48.415Z,221256,17.9
2026-08-18T08:52:49.421Z,221256,17.9
2026-08-18T08:52:50.429Z,216444,17.8
2026-08-18T08:52:51.436Z,216444,17.8
2026-08-18T08:52:52.442Z,216444,17.7
2026-08-18T08:52:53.448Z,218024,17.7
2026-08-18T08:52:54.455Z,218212,17.7
2026-08-18T08:52:55.465Z,218212,17.6
2026-08-18T08:52:56.471Z,218212,17.5
2026-08-18T08:52:57.477Z,218212,17.5
2026-08-18T08:52:58.484Z,218212,17.4
2026-08-18T08:52:59.491Z,219292,17.4
2026-08-18T08:53:00.498Z,219292,17.3
2026-08-18T08:53:01.505Z,219292,17.3
2026-08-18T08:53:02.511Z,219292,17.2
2026-08-18T08:53:03.517Z,219292,17.2
2026-08-18T08:53:04.525Z,220888,17.1
2026-08-18T08:53:05.531Z,220888,17.1
2026-08-18T08:53:06.538Z,221060,17.0
2026-08-18T08:53:07.545Z,221060,17.0
2026-08-18T08:53:08.551Z,221060,16.9
2026-08-18T08:53:09.559Z,221780,16.9
2026-08-18T08:53:10.567Z,221780,16.9
2026-08-18T08:53:11.573Z,221780,16.8
2026-08-18T08:53:12.580Z,221968,16.8
2026-08-18T08:53:13.586Z,221968,16.7
2026-08-18T08:53:14.594Z,221968,16.6
2026-08-18T08:53:15.601Z,216988,16.6
2026-08-18T08:53:16.608Z,218656,16.6
2026-08-18T08:53:17.615Z,220048,16.6
2026-08-18T08:53:18.621Z,220784,16.7
2026-08-18T08:53:19.629Z,222976,16.7
2026-08-18T08:53:20.636Z,215752,16.7
2026-08-18T08:53:21.643Z,217520,16.7
2026-08-18T08:53:22.650Z,218960,16.7
2026-08-18T08:53:23.657Z,220384,16.8
2026-08-18T08:53:24.666Z,221480,16.8
