timestamp,rss_kb,cpu_pct
2026-08-18T07:58:16.526Z,222540,11.7
2026-08-18T07:58:17.532Z,222712,11.6
2026-08-18T07:58:18.539Z,222712,11.5
2026-08-18T07:58:19.545Z,222904,11.5
2026-08-18T07:58:20.552Z,223268,11.4
2026-08-18T07:58:21.561Z,223436,11.3
2026-08-18T07:58:22.567Z,224344,11.3
2026-08-18T07:58:23.573Z,224688,11.2
2026-08-18T07:58:24.579Z,225220,11.2
2026-08-18T07:58:25.586Z,225220,11.1
2026-08-18T07:58:26.593Z,225408,11.1
2026-08-18T07:58:27.600Z,225596,11.0
2026-08-18T07:58:28.606Z,226316,11.0
2026-08-18T07:58:29.612Z,226660,10.9
2026-08-18T07:58:30.619Z,227036,10.9
2026-08-18T07:58:31.626Z,227424,10.8
2026-08-18T07:58:32.633Z,227424,10.8
2026-08-18T07:58:33.639Z,227424,10.7
2026-08-18T07:58:34.646Z,227424,10.7
2026-08-18T07:58:35.653Z,227424,10.6
2026-08-18T07:58:36.662Z,227756,10.5
2026-08-18T07:58:37.670Z,228008,10.5
2026-08-18T07:58:38.676Z,228008,10.5
2026-08-18T07:58:39.682Z,228008,10.4
2026-08-18T07:58:40.690Z,228008,10.3
2026-08-18T07:58:41.696Z,228008,10.3
2026-08-18T07:58:42.702Z,228388,10.2
2026-08-18T07:58:43.709Z,229212,10.2
2026-08-18T07:58:44.715Z,229212,10.1
2026-08-18T07:58:45.722Z,229816,10.1
2026-08-18T07:58:46.729Z,230636,10.0
2026-08-18T07:58:47.735Z,231152,10.0
2026-08-18T07:58:48.741Z,231824,9.9
2026-08-18T07:58:49.747Z,231824,9.8
2026-08-18T07:58:50.753Z,231824,9.8
2026-08-18T07:58:51.763Z,231824,9.7
2026-08-18T07:58:52.769Z,231824,9.6
2026-08-18T07:58:53.775Z,231824,9.6
2026-08-18T07:58:54.781Z,231824,9.5
2026-08-18T07:58:55.787Z,231824,9.4
2026-08-18T07:58:56.794Z,231824,9.4
2026-08-18T07:58:57.802Z,231824,9.3
2026-08-18T07:58:58.808Z,231824,9.2
2026-08-18T07:58:59.814Z,231824,9.2
2026-08-18T07:59:00.822Z,231824,9.1
2026-08-18T07:59:01.829Z,231824,9.1
2026-08-18T07:59:02.836Z,231824,9.0
2026-08-18T07:59:03.842Z,231824,8.9
